customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
6543-XRMYR,2017-07-01,No,Month-to-month,Yes,Electronic check,99.7,3399.77
2001-EWBQU,2015-02-01,No,Two year,No,Electronic check,104.7,6533.28
4925-LMHOK,2018-08-01,No,Month-to-month,Yes,Credit card (automatic),58.6,1096.99
1608-GMEWB,2016-05-01,No,Month-to-month,Yes,Bank transfer (automatic),93.9,4225.5
6695-AMZUF,2014-04-01,2017-07-01,Two year,No,Credit card (automatic),86.45,3607.56
1455-UGQVH,2019-01-01,No,Month-to-month,Yes,Electronic check,98.5,1280.5
8410-BGQXN,2019-10-01,No,Month-to-month,No,Mailed check,19.4,77.6
8280-MQRQN,2019-12-01,No,Month-to-month,Yes,Mailed check,50.45,100.9
1619-YWUBB,2014-06-01,No,Two year,Yes,Credit card (automatic),24.95,1696.6
7611-YKYTC,2018-04-01,No,Month-to-month,No,Bank transfer (automatic),75.0,1650.0
2037-SGXHH,2016-11-01,No,Month-to-month,Yes,Electronic check,94.65,4023.57
3178-FESZO,2019-11-01,No,Month-to-month,Yes,Credit card (automatic),100.25,312.78
0365-GXEZS,2018-08-01,No,Month-to-month,No,Electronic check,78.2,1407.6
0082-OQIQY,2017-09-01,No,Month-to-month,Yes,Electronic check,94.2,2813.75
6087-MVHJH,2018-07-01,No,Month-to-month,Yes,Electronic check,88.45,1680.55
4603-JANFB,2019-10-01,No,Month-to-month,Yes,Electronic check,69.85,279.4
3018-TFTSU,2018-10-01,No,Month-to-month,No,Bank transfer (automatic),81.7,1424.85
3606-SBKRY,2017-07-01,No,One year,Yes,Electronic check,50.05,1551.55
4806-KEXQR,2019-06-01,No,Month-to-month,Yes,Electronic check,79.9,639.2
0667-NSRGI,2016-02-01,No,One year,Yes,Mailed check,69.55,3338.4
7083-YNSKY,2018-07-01,No,Month-to-month,Yes,Credit card (automatic),25.4,530.86
6893-ODYYE,2015-12-01,No,One year,Yes,Credit card (automatic),90.1,4865.4
8242-JSVBO,2019-07-01,No,Month-to-month,Yes,Bank transfer (automatic),44.65,312.55
2479-BRAMR,2016-07-01,No,Month-to-month,Yes,Bank transfer (automatic),83.75,3745.3
9541-ZPSEA,2014-06-01,No,Two year,No,Credit card (automatic),80.35,5463.8
2665-NPTGL,2017-12-01,No,Month-to-month,Yes,Bank transfer (automatic),98.1,2601.61
1139-WUOAH,2015-05-01,No,Two year,No,Credit card (automatic),53.35,3040.95
4693-VWVBO,2019-11-01,No,Month-to-month,No,Electronic check,19.55,63.93
7434-SHXLS,2019-09-01,No,Month-to-month,No,Mailed check,20.9,104.5
6937-GCDGQ,2018-07-01,No,One year,Yes,Bank transfer (automatic),48.95,930.05
0988-JRWWP,2019-11-01,No,Month-to-month,Yes,Electronic check,54.2,162.6
5075-JSDKI,2015-03-01,No,Two year,No,Electronic check,24.45,1557.95
7908-QCBCA,2019-09-01,No,Month-to-month,Yes,Mailed check,69.4,364.35
8644-XYTSV,2016-08-01,No,Month-to-month,Yes,Bank transfer (automatic),40.15,1770.62
6711-FLDFB,2019-04-01,No,Month-to-month,Yes,Electronic check,74.9,749.0
3873-WOSBC,2014-07-01,No,Two year,No,Credit card (automatic),25.6,1783.81
7465-ZZRVX,2020-01-01,No,Month-to-month,Yes,Electronic check,70.35,70.35
7975-JMZNT,2014-08-01,No,Two year,No,Bank transfer (automatic),91.7,6052.2
7251-XFOIL,2015-01-01,No,Month-to-month,No,Mailed check,89.2,5441.2
4116-IQRFR,2019-10-01,No,One year,No,Credit card (automatic),24.1,96.4
3714-JTVOV,2016-07-01,2018-08-01,Month-to-month,Yes,Credit card (automatic),74.15,1946.44
8259-DZLIZ,2014-10-01,No,One year,Yes,Bank transfer (automatic),53.85,3618.72
0442-ZXKVS,2015-08-01,No,One year,Yes,Bank transfer (automatic),115.6,6242.4
7853-WNZSY,2020-01-01,No,Month-to-month,Yes,Credit card (automatic),19.75,20.54
3120-FAZKD,2015-08-01,2019-08-01,Two year,Yes,Bank transfer (automatic),24.05,1212.12
8606-OEGQZ,2018-08-01,No,Two year,No,Credit card (automatic),25.3,500.94
0225-ZORZP,2019-11-01,No,Month-to-month,No,Electronic check,84.3,263.02
4702-IOQDC,2019-10-01,No,Month-to-month,Yes,Electronic check,70.1,280.4
9489-JMTTN,2014-02-01,No,Two year,No,Credit card (automatic),89.75,6462.0
0575-CUQOV,2015-02-01,2019-08-01,One year,Yes,Electronic check,97.95,5818.23
0967-BMLBD,2019-03-01,No,One year,Yes,Mailed check,20.0,228.8
6178-KFNHS,2019-01-01,No,Month-to-month,Yes,Electronic check,78.3,1017.9
2830-LEWOA,2015-01-01,No,One year,No,Credit card (automatic),103.9,6591.42
5006-MXVRN,2016-11-01,No,Two year,No,Credit card (automatic),20.7,847.66
1264-BYWMS,2015-04-01,2019-01-01,Month-to-month,Yes,Electronic check,96.8,4356.0
9658-WYUFB,2018-07-01,No,Month-to-month,Yes,Electronic check,94.4,1793.6
8327-WKMIE,2017-01-01,No,One year,No,Credit card (automatic),20.15,782.83
6917-FIJHC,2014-02-01,2015-03-01,Two year,Yes,Mailed check,26.0,341.38
5329-KRDTM,2014-02-01,2018-02-01,Two year,No,Credit card (automatic),77.35,3898.44
7797-EJMDP,2019-06-01,No,Month-to-month,No,Bank transfer (automatic),66.05,549.54
3530-VWVGU,2018-04-01,No,Month-to-month,No,Mailed check,19.9,437.8
2013-SGDXK,2019-12-01,No,Month-to-month,No,Electronic check,84.3,168.6
6368-NWMCE,2016-12-01,No,Month-to-month,No,Credit card (automatic),68.15,2796.88
3633-CDBUW,2018-09-01,No,One year,No,Electronic check,80.85,1374.45
0707-HOVVN,2014-04-01,2018-10-01,Two year,Yes,Bank transfer (automatic),75.5,4077.0
8580-QVLOC,2013-10-01,No,Two year,No,Credit card (automatic),92.45,7026.2
3956-MGXOG,2017-10-01,No,Month-to-month,Yes,Electronic check,80.6,2256.8
9274-UARKJ,2018-11-01,No,Month-to-month,Yes,Bank transfer (automatic),83.2,1248.0
4077-HWUYD,2014-02-01,No,Two year,Yes,Bank transfer (automatic),87.55,6681.82
2012-NWRPA,2018-12-01,No,Month-to-month,Yes,Electronic check,99.55,1393.7
8808-ELEHO,2019-04-01,No,Month-to-month,Yes,Electronic check,81.25,828.75
0103-CSITQ,2015-05-01,2019-06-01,One year,Yes,Bank transfer (automatic),109.4,5467.81
3506-LCJDC,2019-11-01,No,Month-to-month,No,Bank transfer (automatic),19.95,62.84
8671-KKKOS,2016-04-01,No,Month-to-month,No,Electronic check,45.55,2179.11
7305-ZWMAJ,2017-08-01,No,One year,No,Credit card (automatic),20.7,621.0
9518-XXBXE,2019-04-01,No,Month-to-month,No,Electronic check,75.3,820.77
3934-HXCFZ,2017-11-01,No,Month-to-month,Yes,Electronic check,99.25,2867.33
6578-KRMAW,2017-06-01,No,Month-to-month,Yes,Credit card (automatic),93.4,3257.79
4860-IJUDE,2019-01-01,No,Month-to-month,Yes,Credit card (automatic),73.75,1045.04
7666-WKRON,2016-09-01,No,Two year,Yes,Electronic check,80.45,3298.45
9688-YGXVR,2016-06-01,No,Month-to-month,Yes,Credit card (automatic),88.15,3878.6
0423-UDIJQ,2019-05-01,No,Month-to-month,No,Mailed check,49.2,478.22
1945-XISKS,2014-07-01,No,Two year,No,Mailed check,19.65,1408.71
4910-AQFFX,2019-02-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),79.35,634.8
2154-KVJFF,2018-09-01,No,Month-to-month,Yes,Electronic check,79.75,1477.77
5360-LJCNJ,2014-03-01,No,Two year,Yes,Bank transfer (automatic),105.15,7465.65
2607-FBDFF,2020-01-01,No,Month-to-month,No,Credit card (automatic),49.0,49.0
9647-ERGBE,2017-07-01,No,Month-to-month,Yes,Electronic check,100.05,3380.69
3428-XZMAZ,2019-10-01,No,Month-to-month,Yes,Electronic check,69.35,277.4
1100-DDVRV,2018-09-01,No,Month-to-month,Yes,Mailed check,49.8,846.6
0378-TOVMS,2019-10-01,No,Month-to-month,No,Electronic check,85.8,363.79
4355-HBJHH,2014-04-01,2016-11-01,Two year,Yes,Electronic check,79.7,2470.7
6728-WYQBC,2020-01-01,No,Month-to-month,No,Bank transfer (automatic),20.95,20.95
9058-CBREO,2019-12-01,No,Month-to-month,No,Mailed check,50.55,104.13
9029-FEGVJ,2017-06-01,No,Month-to-month,No,Mailed check,79.3,2740.61
7216-KAOID,2016-09-01,No,One year,No,Bank transfer (automatic),19.5,799.5
0318-QUUOB,2019-09-01,No,Month-to-month,Yes,Electronic check,80.55,402.75
6145-NNPNO,2020-01-01,No,Month-to-month,No,Bank transfer (automatic),44.15,44.15
5520-FVEWJ,2018-10-01,No,Month-to-month,Yes,Electronic check,84.5,1352.0
5339-TJFEK,2014-12-01,No,Month-to-month,Yes,Electronic check,105.5,6737.23
5572-ZDXHY,2018-02-01,No,Month-to-month,Yes,Mailed check,84.3,2083.9
2074-GUHPQ,2018-09-01,No,Month-to-month,Yes,Credit card (automatic),92.7,1575.9
4625-XMOYM,2014-02-01,No,Two year,Yes,Bank transfer (automatic),26.25,1890.0
5827-MWCZK,2015-06-01,No,Month-to-month,Yes,Credit card (automatic),96.95,5972.12
1385-TQOZW,2019-05-01,No,Month-to-month,Yes,Credit card (automatic),20.45,193.25
5914-XRFQB,2014-02-01,No,Two year,Yes,Bank transfer (automatic),115.8,8504.35
4329-YPDDQ,2018-06-01,No,Month-to-month,Yes,Bank transfer (automatic),108.2,2380.4
4804-NCPET,2018-07-01,No,Two year,No,Mailed check,20.2,422.18
3750-CKVKH,2019-09-01,No,Month-to-month,Yes,Electronic check,67.75,342.14
5944-UGLLK,2015-09-01,No,One year,No,Credit card (automatic),54.9,2909.7
8063-GBATB,2017-08-01,No,Month-to-month,Yes,Electronic check,85.25,2557.5
7787-BNTZM,2019-08-01,No,Month-to-month,No,Bank transfer (automatic),20.15,131.78
2252-ISRNH,2019-05-01,No,One year,Yes,Electronic check,90.35,861.94
9415-TPKRV,2019-06-01,No,Month-to-month,No,Electronic check,55.75,446.0
5322-TEUJK,2014-03-01,2016-03-01,Two year,No,Bank transfer (automatic),114.6,2942.93
4547-KQRTM,2019-03-01,No,Month-to-month,Yes,Bank transfer (automatic),80.05,880.55
4877-EVATK,2019-10-01,No,Month-to-month,No,Mailed check,20.0,80.0
1866-DIOQZ,2014-03-01,No,One year,No,Bank transfer (automatic),66.8,4742.8
8375-KVTHK,2014-06-01,2016-04-01,One year,Yes,Electronic check,100.3,2316.93
2697-NQBPF,2017-04-01,2018-05-01,Month-to-month,Yes,Electronic check,105.35,1438.03
3709-OIJEA,2017-12-01,No,One year,Yes,Electronic check,85.2,2215.2
7639-SUPCW,2018-01-01,2018-12-01,Month-to-month,Yes,Credit card (automatic),48.8,536.8
1386-ZIKUV,2019-07-01,No,Month-to-month,Yes,Mailed check,18.95,132.65
0599-XNYDO,2018-06-01,No,Month-to-month,Yes,Bank transfer (automatic),69.8,1493.72
6377-WHAOX,2015-02-01,No,Month-to-month,Yes,Electronic check,106.15,6623.76
6855-VLGOS,2014-02-01,2018-05-01,Two year,No,Electronic check,20.55,1121.41
8999-XXGNS,2014-02-01,No,One year,Yes,Credit card (automatic),105.75,7614.0
8746-OQQRW,2019-10-01,No,Month-to-month,No,Mailed check,25.25,101.0
3181-MIZBN,2018-10-01,No,Month-to-month,No,Electronic check,19.75,316.0
0471-ARVMX,2014-12-01,2019-12-01,One year,Yes,Electronic check,104.85,6291.0
7766-CLTIC,2019-04-01,No,Month-to-month,Yes,Mailed check,60.95,609.5
5650-YLIBA,2017-07-01,No,Month-to-month,Yes,Electronic check,81.15,2515.65
0825-CPPQH,2014-03-01,No,Two year,No,Credit card (automatic),19.1,1356.1
9084-OAYKL,2015-04-01,No,Two year,No,Mailed check,20.8,1206.4
6122-LJADA,2014-04-01,No,Two year,Yes,Credit card (automatic),90.15,6310.5
2400-XIWIO,2014-03-01,No,Two year,No,Electronic check,90.1,6652.98
7524-VRLPL,2014-05-01,No,Two year,No,Credit card (automatic),74.1,5112.9
1069-XAIEM,2019-11-01,No,Month-to-month,Yes,Electronic check,85.05,267.91
7569-NMZYQ,2014-02-01,2016-09-01,Two year,Yes,Bank transfer (automatic),118.75,3681.25
5201-USSQZ,2017-12-01,No,Month-to-month,No,Credit card (automatic),85.9,2367.4
2105-PHWON,2017-05-01,No,Month-to-month,Yes,Credit card (automatic),95.0,3448.5
1494-EJZDW,2019-04-01,No,Two year,No,Mailed check,20.15,205.53
4884-TVUQF,2015-05-01,No,Two year,No,Credit card (automatic),101.3,5774.1
8003-EWNDZ,2019-04-01,No,Month-to-month,Yes,Electronic check,21.2,216.24
1897-RCFUM,2016-11-01,No,One year,Yes,Mailed check,24.2,1000.43
9256-JTBNZ,2019-03-01,No,Month-to-month,No,Bank transfer (automatic),20.3,232.23
4658-HCOHW,2018-03-01,No,Month-to-month,Yes,Electronic check,102.8,2364.4
2211-RMNHO,2014-06-01,No,Two year,No,Bank transfer (automatic),85.3,6090.42
2432-TFSMK,2018-08-01,No,One year,Yes,Credit card (automatic),89.6,1612.8
3440-JPSCL,2019-05-01,No,Month-to-month,Yes,Mailed check,99.95,917.54
4929-ROART,2018-08-01,No,Month-to-month,No,Mailed check,56.25,1012.5
1834-ABKHQ,2015-10-01,No,One year,Yes,Bank transfer (automatic),50.95,2861.35
1741-WTPON,2015-06-01,No,Two year,No,Mailed check,115.85,6487.6
3932-IJWDZ,2016-05-01,No,Month-to-month,Yes,Bank transfer (automatic),103.65,4990.75
1240-HCBOH,2014-07-01,No,Two year,Yes,Mailed check,26.1,1748.7
3594-KADLU,2019-11-01,No,Month-to-month,No,Mailed check,35.1,113.72
8065-BVEPF,2014-09-01,No,Month-to-month,Yes,Bank transfer (automatic),99.1,6441.5
3796-ENZGF,2014-11-01,No,Two year,No,Mailed check,67.25,4236.75
1734-ZMNTZ,2019-03-01,No,Two year,No,Mailed check,25.0,275.0
2853-CWQFQ,2020-01-01,No,Month-to-month,Yes,Mailed check,59.55,59.55
0813-TAXXS,2015-07-01,No,Two year,Yes,Bank transfer (automatic),77.8,4279.0
2519-TWKFS,2018-01-01,No,One year,Yes,Mailed check,55.1,1377.5
2889-FPWRM,2013-10-01,No,One year,Yes,Bank transfer (automatic),117.8,9221.38
0626-QXNGV,2014-02-01,No,Two year,Yes,Credit card (automatic),24.15,1738.8
6723-CEGQI,2014-09-01,No,Two year,No,Mailed check,45.25,2941.25
6987-XQSJT,2015-04-01,2016-04-01,Month-to-month,Yes,Electronic check,79.5,973.08
4732-RRJZC,2019-07-01,No,Month-to-month,No,Mailed check,20.25,151.67
9499-XPZXM,2014-02-01,No,Two year,No,Bank transfer (automatic),64.75,5034.96
4338-EYCER,2018-05-01,No,Month-to-month,No,Bank transfer (automatic),54.6,1238.33
3007-FDPEA,2019-12-01,No,Month-to-month,Yes,Bank transfer (automatic),20.7,41.4
6350-XFYGW,2019-10-01,No,Month-to-month,Yes,Electronic check,94.75,409.32
4290-BSXUX,2019-07-01,No,Month-to-month,Yes,Bank transfer (automatic),79.65,607.73
8513-OLYGY,2014-02-01,No,Two year,No,Credit card (automatic),115.8,8337.6
0311-QYWSS,2019-08-01,No,Month-to-month,Yes,Electronic check,49.45,296.7
8705-DWKTI,2015-10-01,No,Month-to-month,Yes,Credit card (automatic),83.8,4444.75
8755-IWJHN,2014-05-01,No,Month-to-month,Yes,Bank transfer (automatic),95.35,6579.15
0325-XBFAC,2019-05-01,No,Month-to-month,Yes,Electronic check,94.7,911.96
4480-QQRHC,2019-06-01,No,Month-to-month,Yes,Bank transfer (automatic),74.05,651.64
0929-PECLO,2014-11-01,No,Month-to-month,Yes,Bank transfer (automatic),89.6,5644.8
3680-CTHUH,2015-02-01,No,One year,Yes,Credit card (automatic),116.6,6996.0
1202-KKGFU,2019-02-01,No,Month-to-month,No,Bank transfer (automatic),54.2,650.4
6112-KTHFQ,2019-01-01,No,Month-to-month,Yes,Mailed check,19.3,265.95
1852-XEMDW,2018-04-01,No,Month-to-month,No,Mailed check,65.05,1474.03
2462-XIIJB,2019-07-01,No,Month-to-month,Yes,Electronic check,92.5,647.5
4760-XOHVN,2019-12-01,No,Month-to-month,No,Mailed check,19.45,38.9
1820-DJFPH,2014-02-01,No,Two year,Yes,Bank transfer (automatic),24.05,1731.6
9426-SXNHE,2019-12-01,No,Month-to-month,No,Bank transfer (automatic),18.75,40.12
9068-FHQHD,2016-10-01,No,Two year,No,Bank transfer (automatic),20.15,806.0
1269-FOYWN,2016-06-01,No,One year,No,Bank transfer (automatic),20.0,880.0
9470-YFUYI,2014-03-01,2017-07-01,One year,Yes,Bank transfer (automatic),71.0,3067.2
7817-BOQPW,2019-09-01,No,Month-to-month,Yes,Electronic check,75.55,377.75
7402-EYFXX,2017-12-01,No,Month-to-month,Yes,Electronic check,93.6,2433.6
1853-UDXBW,2019-12-01,No,Month-to-month,Yes,Electronic check,70.0,149.8
9895-VFOXH,2020-01-01,No,Month-to-month,No,Mailed check,24.4,24.4
5458-CQJTA,2014-08-01,2018-03-01,Two year,Yes,Bank transfer (automatic),74.8,3216.4
1230-QAJDW,2019-11-01,No,Month-to-month,Yes,Mailed check,65.25,195.75
5701-ZIKJE,2019-01-01,No,Month-to-month,Yes,Mailed check,50.55,657.15
5219-YIPTK,2017-01-01,2019-10-01,Month-to-month,Yes,Electronic check,104.4,3617.46
5032-MIYKT,2020-01-01,No,Month-to-month,Yes,Mailed check,70.7,77.77
7396-VJUZB,2019-10-01,No,Month-to-month,No,Mailed check,45.25,181.0
9717-QEBGU,2019-12-01,No,Month-to-month,Yes,Electronic check,70.3,147.63
5172-RKOCB,2014-02-01,2018-11-01,Two year,Yes,Credit card (automatic),108.95,6582.76
6509-TSGWN,2017-01-01,No,Month-to-month,No,Mailed check,26.45,978.65
3540-RZJYU,2018-07-01,No,Month-to-month,No,Electronic check,86.2,1719.69
3178-CIFOT,2018-03-01,No,One year,Yes,Credit card (automatic),19.65,497.15
2091-MJTFX,2017-05-01,No,Month-to-month,No,Credit card (automatic),51.2,1689.6
4530-NDRKU,2016-08-01,No,One year,Yes,Electronic check,19.05,800.1
5985-TBABQ,2017-06-01,No,One year,No,Mailed check,74.75,2631.2
9800-ONTFE,2018-04-01,No,Month-to-month,Yes,Bank transfer (automatic),75.8,1684.28
6743-HHQPF,2016-08-01,2017-11-01,Month-to-month,Yes,Credit card (automatic),25.1,387.8
8455-HIRAQ,2019-06-01,No,Month-to-month,No,Mailed check,44.45,355.6
6616-AALSR,2014-09-01,2017-05-01,Two year,Yes,Credit card (automatic),104.3,3337.6
0883-EIBTI,2019-10-01,No,Month-to-month,No,Mailed check,19.5,78.0
9415-ZNBSX,2014-04-01,2017-10-01,Two year,Yes,Bank transfer (automatic),89.0,4037.04
4018-KJYUY,2018-04-01,No,Month-to-month,No,Credit card (automatic),20.15,478.76
0722-TROQR,2019-08-01,No,Month-to-month,Yes,Electronic check,74.9,489.85
7571-YXDAD,2019-08-01,No,Month-to-month,No,Credit card (automatic),74.9,449.4
3884-UEBXB,2014-07-01,No,Two year,No,Bank transfer (automatic),36.15,2591.59
8780-RSYYU,2018-01-01,No,Month-to-month,Yes,Credit card (automatic),19.2,480.0
5537-UXXVS,2018-06-01,No,Month-to-month,No,Bank transfer (automatic),19.25,396.55
1791-PQHBB,2019-12-01,No,Month-to-month,Yes,Credit card (automatic),61.2,128.52
8701-DGLVH,2015-11-01,No,Two year,No,Mailed check,20.45,1042.95
8741-LQOBK,2016-04-01,No,Month-to-month,No,Bank transfer (automatic),35.05,1709.04
3393-FMZPV,2017-09-01,2019-06-01,Month-to-month,Yes,Electronic check,100.25,2189.46
8082-GHXOP,2019-01-01,No,Month-to-month,No,Mailed check,44.0,606.32
6402-ZFPPI,2017-11-01,No,Month-to-month,Yes,Mailed check,102.8,2775.6
0980-FEXWF,2017-12-01,No,One year,No,Mailed check,50.35,1309.1
7486-KSRVI,2016-06-01,2019-06-01,One year,Yes,Electronic check,100.0,3600.0
3011-WQKSZ,2018-07-01,No,Month-to-month,Yes,Electronic check,20.0,391.4
8443-WVPSS,2018-12-01,No,Month-to-month,Yes,Electronic check,99.85,1467.79
3006-XIMLN,2019-09-01,No,Month-to-month,Yes,Bank transfer (automatic),94.2,518.1
8218-FFJDS,2014-02-01,2018-05-01,Two year,Yes,Bank transfer (automatic),86.4,4406.4
1986-PHGZF,2018-08-01,No,Month-to-month,Yes,Credit card (automatic),58.4,1124.78
9965-YOKZB,2019-04-01,No,Month-to-month,Yes,Electronic check,83.85,888.81
0504-HHAPI,2017-10-01,No,Month-to-month,No,Credit card (automatic),88.3,2472.4
9360-OMDZZ,2018-02-01,No,Month-to-month,Yes,Electronic check,94.1,2258.4
6305-YLBMM,2014-01-01,2017-09-01,One year,Yes,Bank transfer (automatic),104.05,5036.02
0345-XMMUG,2016-04-01,No,Two year,Yes,Credit card (automatic),108.9,5209.78
8024-XNAFQ,2014-02-01,2016-03-01,Two year,Yes,Bank transfer (automatic),107.4,2711.85
3647-GMGDH,2018-03-01,2019-06-01,Month-to-month,Yes,Credit card (automatic),94.7,1420.5
2988-GBIVW,2014-04-01,No,Month-to-month,Yes,Electronic check,90.85,6677.48
2832-SCUCO,2019-12-01,No,Month-to-month,No,Electronic check,19.9,43.78
7036-ZZKBD,2017-07-01,No,Month-to-month,Yes,Credit card (automatic),66.4,2058.4
3791-LGQCY,2015-02-01,2016-08-01,Month-to-month,Yes,Bank transfer (automatic),100.65,1811.7
0265-PSUAE,2018-10-01,No,Month-to-month,No,Bank transfer (automatic),100.7,1611.2
0463-TXOAK,2015-10-01,No,Two year,No,Credit card (automatic),25.6,1344.51
0594-UFTUL,2019-01-01,No,Month-to-month,Yes,Mailed check,19.85,258.05
9509-MPYOD,2017-03-01,No,One year,No,Mailed check,20.75,791.61
9128-CPXKI,2015-03-01,No,Two year,No,Electronic check,95.8,5652.2
0129-KPTWJ,2014-02-01,No,Month-to-month,Yes,Electronic check,94.65,7291.84
8166-ZZTFS,2014-05-01,2016-01-01,Two year,Yes,Bank transfer (automatic),80.55,1659.33
5855-EIBDE,2016-01-01,No,Two year,No,Credit card (automatic),106.65,5591.66
5365-LLFYV,2019-12-01,No,Month-to-month,Yes,Mailed check,45.85,97.2
5956-YHHRX,2018-05-01,No,Month-to-month,Yes,Electronic check,104.35,2257.09
6008-NAIXK,2015-08-01,No,One year,Yes,Electronic check,55.45,2994.3
2956-GGUCQ,2018-01-01,No,Month-to-month,Yes,Electronic check,78.85,2030.39
1928-BXYIV,2020-01-01,No,Month-to-month,No,Electronic check,61.15,61.15
5760-FXFVO,2019-08-01,No,Month-to-month,Yes,Electronic check,78.95,473.7
6595-COKXZ,2019-11-01,No,Month-to-month,Yes,Mailed check,44.45,141.35
0961-ZWLVI,2016-01-01,No,One year,Yes,Credit card (automatic),109.2,5350.8
5181-OABFK,2015-06-01,2017-12-01,Two year,Yes,Credit card (automatic),61.3,1839.0
4007-NHVHI,2015-06-01,No,Month-to-month,Yes,Electronic check,96.85,5423.6
7816-VGHTO,2019-08-01,No,Two year,No,Mailed check,40.55,253.03
5871-DGTXZ,2017-06-01,No,One year,No,Mailed check,19.8,652.61
7550-WIQVA,2015-12-01,No,One year,Yes,Electronic check,108.25,5953.75
7544-ZVIKX,2015-04-01,No,One year,Yes,Bank transfer (automatic),105.05,6214.76
0016-QLJIS,2014-09-01,No,Two year,Yes,Mailed check,90.45,5879.25
7508-DQAKK,2014-10-01,2017-10-01,Two year,Yes,Credit card (automatic),86.4,3110.4
5176-OLSKT,2014-08-01,2018-02-01,Two year,No,Bank transfer (automatic),66.9,2809.8
9356-AXGMP,2016-12-01,No,One year,Yes,Electronic check,110.7,4374.86
3556-BVQGL,2018-06-01,No,One year,Yes,Mailed check,20.0,400.0
0362-ZBZWJ,2017-01-01,2020-01-01,Month-to-month,Yes,Electronic check,84.9,3056.4
8979-CAMGB,2014-10-01,2016-07-01,One year,No,Electronic check,102.1,2315.63
4211-MMAZN,2019-12-01,No,Month-to-month,No,Mailed check,20.25,43.34
7581-EBBOU,2015-02-01,No,One year,Yes,Credit card (automatic),70.15,4419.45
4274-OWWYO,2019-10-01,No,Month-to-month,Yes,Electronic check,74.35,315.24
5073-RZGBK,2015-12-01,No,One year,Yes,Bank transfer (automatic),80.05,4402.75
